Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume (ml),Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
45218,WHITE RUM,MR BOSTON SILVER RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,80,12/01/2025,89000001866,10083664874139,7.36,44.16,11.04,01/01/2026
45245,GOLD RUM,PARAMOUNT GOLD RUM PET,434,LUXCO INC,750,12,1,0,80,02/01/2001,86816124048,,4.25,51.00,6.38,01/01/2026
45246,GOLD RUM,PARAMOUNT GOLD RUM,434,LUXCO INC,750,12,1,0,80,08/01/1976,86816124147,,4.25,51.00,6.38,01/01/2026
45247,GOLD RUM,PARAMOUNT GOLD RUM,434,LUXCO INC,1000,12,1,0,80,10/01/1991,86816124130,,4.75,57.00,7.13,01/01/2026
45248,GOLD RUM,PARAMOUNT GOLD RUM,434,LUXCO INC,1750,6,1,0,80,05/01/1996,86816124123,10083664874139,8.00,48.00,12.00,01/01/2026
45274,WHITE RUM,PARAMOUNT WHITE RUM,434,LUXCO INC,375,24,1,0,80,03/01/1985,86816124598,,2.96,71.00,4.44,01/01/2026
45275,WHITE RUM,PARAMOUNT WHITE RUM PET,434,LUXCO INC,750,12,1,0,80,02/01/2001,86816124642,,4.25,51.00,6.38,01/01/2026
45276,WHITE RUM,PARAMOUNT WHITE RUM,434,LUXCO INC,750,12,1,0,80,11/01/1975,86816124543,,4.25,51.00,6.38,01/01/2026
45277,WHITE RUM,PARAMOUNT WHITE RUM,434,LUXCO INC,1000,12,1,0,80,12/01/1984,86816124536,10083664874139,4.75,57.00,7.13,01/01/2026
45278,WHITE RUM,PARAMOUNT WHITE RUM,434,LUXCO INC,1750,6,1,0,80,11/01/2016,86816124529,,8.00,48.00,12.00,01/01/2026
45306,GOLD RUM,PARAMOUNT GOLD 151 RUM,434,LUXCO INC,750,12,1,0,151,03/01/2019,88352131597,,12.50,150.00,18.75,01/01/2026
4476,TEMPORARY & SPECIALTY PACKAGES,ARDBEG BIZARREBQ,420,MOET HENNESSY USA,750,6,1,0,102,09/01/2023,81753838591,10083664874139,42.49,254.94,63.74,01/01/2026
45322,AGED DARK RUM,RON VIEJO DE CALDAS 5YR,832,ROYAL WINE CORPORATION,750,12,1,5,40,10/01/2022,87752026540,10083664874139,14.09,169.08,21.14,01/01/2026
45324,AGED DARK RUM,RON VIEJO DE CALDAS 8YR,832,ROYAL WINE CORPORATION,750,12,1,8,40,09/01/2022,87752026557,10083664874139,16.92,203.04,25.38,01/01/2026
45418,WHITE RUM,PHILLIPS WHITE RUM,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,1750,6,1,0,80,09/01/2002,87116011519,10083664874139,8.50,51.00,12.75,01/01/2026
45419,WHITE RUM,PHILLIPS WHITE RUM,322,USDP / UNITED STATES DISTILLED PRODUCTS CO,1000,12,1,0,80,09/01/2002,87116011526,,5.00,60.00,7.50,01/01/2026
4532,TEMPORARY & SPECIALTY PACKAGES,DEWARS DOUBLE DOUBLE 21,035,BACARDI USA INC,750,3,1,21,92,03/01/2025,80480987664,10083664874139,74.99,224.97,112.49,01/01/2026
4573,BLENDED WHISKIES,DEWARS JAPANESE SMOOTH,035,BACARDI USA INC,750,6,1,8,80,07/01/2021,80480987183,,12.50,75.00,18.75,01/01/2026
4571,TEMPORARY & SPECIALTY PACKAGES,DEWARS PORTUGUESE SMOOTH,035,BACARDI USA INC,750,6,1,8,80,05/01/2021,80480986063,,12.50,75.00,18.75,01/01/2026
45884,SPICED RUM,SAILOR JERRY SPICED NAVY RUM PET,240,WILLIAM GRANT & SONS INC,375,24,1,0,92,05/01/2008,83664874750,,4.80,115.20,7.20,01/01/2026
45886,SPICED RUM,SAILOR JERRY SPICED NAVY RUM,240,WILLIAM GRANT & SONS INC,750,12,1,0,92,11/01/2006,83664864461,10083664874139,10.00,120.00,15.00,01/01/2026
45887,SPICED RUM,SAILOR JERRY SPICED NAVY RUM,240,WILLIAM GRANT & SONS INC,1000,12,1,0,92,03/01/2007,83664868377,,11.78,141.36,17.67,01/01/2026
45888,SPICED RUM,SAILOR JERRY SPICED NAVY RUM,240,WILLIAM GRANT & SONS INC,1750,6,1,0,92,11/01/2007,83664868735,,19.25,115.50,28.88,01/01/2026
45892,SPICED RUM,SAILOR JERRY SPICED NAVY RUM PET,240,WILLIAM GRANT & SONS INC,1750,6,1,0,92,07/01/2022,83664874729,,19.25,115.50,28.88,01/01/2026
45894,SPICED RUM,SAILOR JERRY SPICED NAVY RUM PET,240,WILLIAM GRANT & SONS INC,375,24,1,0,92,02/01/2025,83664874750,10083664874139,4.80,115.20,7.20,01/01/2026
4590,SCOTCH WHISKIES,DEWARS CARIBBEAN SMOOTH,035,BACARDI USA INC,750,6,1,8,80,09/01/2019,80480984519,,12.50,75.00,18.75,01/01/2026
4585,TEMPORARY & SPECIALTY PACKAGES,DEWARS 21YR DOUBLE DOUBLE,035,BACARDI USA INC,375,6,1,21,92,10/01/2020,80480984403,,25.00,150.00,37.50,01/01/2026
45925,FLAVORED RUM,SELVAREY OWNERS RESERVE GIFT BOX,368,PARK STREET IMPORTS,750,4,1,0,80,05/01/2022,816136025042,,111.00,444.00,166.50,01/01/2026
4592,SCOTCH WHISKIES,DEWARS 8YR MEZCAL DISCO,035,BACARDI USA INC,750,6,1,8,80,06/01/2020,80480985356,,12.50,75.00,18.75,01/01/2026
46001,SPICED RUM,BLUE CHAIR BAY SPICED RUM,109,NEXT CENTURY SPIRITS MANUFACTURING LLC,750,12,1,0,70,03/01/2019,856881004626,,9.34,112.08,14.01,01/01/2026
4603,SCOTCH WHISKIES,CHIVAS XV,370,PERNOD RICARD USA,750,6,1,15,80,03/01/2024,80432000663,10083664874139,24.98,149.88,37.47,01/01/2026
46044,SPICED RUM,BAYOU SPICED RUM,277,STOLI GROUP,750,6,1,0,80,05/01/2025,849113000053,10083664874139,10.83,64.98,16.25,01/01/2026
46053,GOLD RUM,BAYOU MARDI GRAS XO RUM,277,STOLI GROUP,750,6,1,0,80,05/01/2025,849113020532,10083664874139,41.39,248.34,62.09,01/01/2026
46057,AGED DARK RUM,BAYOU SINGLE BARREL,277,STOLI GROUP,750,6,1,2,80,05/01/2019,849113020044,,15.00,90.00,22.50,01/01/2026
46059,WHITE RUM,BAYOU WHITE RUM,277,STOLI GROUP,750,6,1,0,80,05/01/2025,849113020532,10083664874139,10.83,64.98,16.25,01/01/2026
4610,SCOTCH WHISKIES,BUCHANAN RED SEAL,260,DIAGEO AMERICAS,750,6,1,0,80,05/01/2017,88076170087,,87.49,524.94,131.24,01/01/2026
46094,IOWA SPIRITS MANUFACTURERS,BLUE OX COCONUT RUM,626,JDSO INC / RED BOOT DISTILLERY,1000,12,1,0,42,09/01/2020,854647008642,,8.50,102.00,12.75,01/01/2026
46109,GOLD RUM,CALYPSO GOLD RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,80,10/01/2019,85676565060,,9.00,54.00,13.50,01/01/2026
4611,SINGLE MALT SCOTCH,DALMORE PORT WOOD RESERVE,205,E & J GALLO WINERY,750,6,1,0,93,07/01/2018,87647113409,,50.00,300.00,75.00,01/01/2026
46104,IOWA SPIRITS MANUFACTURERS,BLUE OX LEMON RUM,626,JDSO INC / RED BOOT DISTILLERY,1000,12,1,0,70,09/01/2020,854647008635,,8.50,102.00,12.75,01/01/2026
46112,IOWA SPIRITS MANUFACTURERS,CEDAR RIDGE DARK RUM,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,80,12/01/2009,859824001294,,17.50,105.00,26.25,01/01/2026
46140,WHITE RUM,CALIBER SILVER RUM,421,SAZERAC COMPANY  INC,750,12,1,0,80,06/01/2017,82928100093,,4.18,50.16,6.27,01/01/2026
46142,WHITE RUM,CALIBER SILVER RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,80,06/01/2017,82928100079,,7.36,44.16,11.04,01/01/2026
46144,SPICED RUM,CALIBER SPICED RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,70,06/01/2017,82928100109,,7.36,44.16,11.04,01/01/2026
46146,SPICED RUM,CALIBER SPICED RUM,421,SAZERAC COMPANY  INC,750,12,1,0,70,05/01/2018,88004027339,,4.18,50.16,6.27,01/01/2026
46148,AGED DARK RUM,CCD RUM,706,"COWBOY COUNTRY DISTILLING, INC.",750,12,1,0,86,08/01/2021,675901127974,,26.00,312.00,39.00,01/01/2026
4616,SCOTCH WHISKIES,BUCHANAN SPECIAL RESERVE 18YR,260,DIAGEO AMERICAS,750,6,1,0,80,08/01/2013,88110955342,,39.99,239.94,59.99,01/01/2026
46163,WHITE RUM,SOLDIER VALLEY LEE GREENWOOD NAVY RUM,315,PATRIARCH DISTILLERS LLC / SOLDIER VALLEY SPIRITS,750,6,1,0,80,08/01/2022,858478005542,,10.00,60.00,15.00,01/01/2026
46164,GOLD RUM,CONCIERE GOLD RUM,368,PARK STREET IMPORTS,1000,12,1,0,80,04/01/2020,89105324105,,5.51,66.12,8.27,01/01/2026
46166,WHITE RUM,CONCIERE SILVER RUM,368,PARK STREET IMPORTS,1000,12,1,0,80,04/01/2020,89105324112,,3.96,47.52,5.94,01/01/2026
46257,FLAVORED RUM,ISLAND BUSH HERB RUM,712,"BLACKBIRD SPIRITS, LLC / DR. STONERS HERB INFUSED SPIRITS",750,6,1,0,84,02/01/2022,759245927909,,13.99,83.94,20.99,01/01/2026
4626,SCOTCH WHISKIES,BUCHANAN DELUXE 12YR,260,DIAGEO AMERICAS,750,12,1,0,80,02/01/1998,88110955328,,21.49,257.88,32.24,01/01/2026
46290,WHITE RUM,FOUNDRY RUM,566,"FOUNDRY DISTILLING COMPANY, LLC",375,12,1,0,80,08/01/2018,850826008045,,6.66,79.92,9.99,01/01/2026
46127,TEMPORARY & SPECIALTY PACKAGES,CEDAR RIDGE LOST PIRATE PORT FINISH RUM,125,CEDAR RIDGE VINEYARDS LL,750,6,1,8,115,10/01/2023,859824001683,,23.00,138.00,41.51,01/01/2026
46350,WHITE RUM,HAWKEYE LIGHT RUM,434,LUXCO INC,1750,6,1,0,80,06/01/2004,88352122335,,9.00,54.00,13.50,01/01/2026
46351,WHITE RUM,HAWKEYE LIGHT RUM,434,LUXCO INC,1000,12,1,0,80,06/01/2004,88352122342,,4.50,54.00,6.75,01/01/2026
4636,SINGLE MALT SCOTCH,BOWMORE SCOTCH 12YR,065,JIM BEAM BRANDS,750,6,1,0,86,07/01/1996,850483000055,,35.00,210.00,52.50,01/01/2026
46320,WHITE RUM,GOTCHA SILVER RUM,229,DEHNER DISTILLERY,1000,12,1,0,80,08/01/2020,858506004530,,3.93,47.16,5.90,01/01/2026
464,SINGLE MALT SCOTCH,GLENMORANGIE PIONEER PACK VAP UPGRADE,420,MOET HENNESSY USA,750,6,3,0,86,06/01/2015,81753832261,,20.49,122.94,30.74,01/01/2026
46497,SPICED RUM,KRAKEN BLACK SPICED 70PRF,395,PROXIMO,750,12,1,0,70,06/01/2016,811538013949,,9.99,119.88,14.99,01/01/2026
46499,SPICED RUM,KRAKEN BLACK SPICED RUM 70PRF,395,PROXIMO,1750,6,1,0,70,06/01/2016,811538013963,,15.81,94.86,23.72,01/01/2026
46504,SPICED RUM,KRAKEN BLACK SPICED RUM,395,PROXIMO,750,12,1,0,94,02/01/2010,811538013024,,11.50,138.00,17.25,01/01/2026
46506,SPICED RUM,KRAKEN BLACK SPICED RUM,395,PROXIMO,1750,6,1,0,94,04/01/2013,811538013024,,17.50,105.00,26.25,01/01/2026
46550,FLAVORED RUM,MALIBU COCONUT MINI,370,PERNOD RICARD USA,50,12,10,0,42,11/01/2023,89540498683,10083664874139,9.90,118.80,14.85,01/01/2026
4656,SINGLE MALT SCOTCH,BUNNAHABHAIN 12YR,363,PATERNO IMPORTS LTD / TERLATO WINES INTERNATIONAL,750,6,1,12,92,08/01/2021,758371130818,,44.00,264.00,66.00,01/01/2026
46367,IOWA SPIRITS MANUFACTURERS,SEVEN PENNY DEUCE RUM,325,LONELY OAK DISTILLERY,750,6,1,0,80,08/01/2021,787790993230,,14.99,89.94,22.49,01/01/2026
46599,WHITE RUM,MODERN MATRIARCH SILVER RUM ROUND,649,MODERN MATRIARCH,750,12,1,0,80,10/01/2021,850019371048,,10.00,120.00,15.00,01/01/2026
46598,WHITE RUM,MODERN MATRIARCH SILVER RUM,649,MODERN MATRIARCH,750,12,1,0,80,11/01/2020,850019371000,,13.00,156.00,19.50,01/01/2026
46606,IOWA SPIRITS MANUFACTURERS,MODERN MATRIARCH AMBER RUM,649,MODERN MATRIARCH,750,12,1,0,80,07/01/2021,850019371024,,10.00,120.00,15.00,01/01/2026
46608,IOWA SPIRITS MANUFACTURERS,MODERN MATRIARCH SALTED CARAMEL FLAVORED RUM,649,MODERN MATRIARCH,750,12,1,0,80,07/01/2021,850019371031,,10.00,120.00,15.00,01/01/2026
46617,FLAVORED RUM,BLUE CHAIR BAY LIME RUM,109,NEXT CENTURY SPIRITS MANUFACTURING LLC,750,12,1,0,53,04/01/2024,856881004817,10083664874139,10.49,125.88,15.74,01/01/2026
46620,GOLD RUM,PARROT BAY GOLD RUM,421,SAZERAC COMPANY  INC,750,12,1,0,80,06/01/2022,88004043025,,6.50,78.00,9.75,01/01/2026
46622,GOLD RUM,PARROT BAY GOLD RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,80,06/01/2022,88004043063,,12.50,75.00,18.75,01/01/2026
46623,WHITE RUM,PARROT BAY WHITE RUM,421,SAZERAC COMPANY  INC,750,12,1,0,80,06/01/2022,88004043018,,6.50,78.00,9.75,01/01/2026
46625,WHITE RUM,PARROT BAY WHITE RUM,421,SAZERAC COMPANY  INC,1750,6,1,0,80,06/01/2022,88004043056,,12.50,75.00,18.75,01/01/2026
46609,IOWA SPIRITS MANUFACTURERS,NASSIF FAMILY RESERVE RUM,525,CATS EYE DISTILLERY,750,6,1,6,107,10/01/2021,855810007288,,22.00,132.00,33.00,01/01/2026
46635,WHITE RUM,173 CRAFT DISTILLERY BARREL & KANE SILVER RUM,796,173 CRAFT DISTILLERY,750,6,1,0,90,07/01/2025,850041913179,10083664874139,12.00,72.00,18.00,01/01/2026
46636,WHITE RUM,173 CRAFT DISTILLERY BARREL & KANE SILVER RUM MINI,796,173 CRAFT DISTILLERY,50,9,12,0,90,12/01/2025,850041913209,10083664874139,12.00,108.00,18.00,01/01/2026
46688,TEMPORARY & SPECIALTY PACKAGES,PAPAS PILAR BLONDE RUM,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,84,02/01/2025,854960004017,10083664874139,18.30,109.80,27.45,01/01/2026
46689,TEMPORARY & SPECIALTY PACKAGES,PAPAS PILAR DARK RUM,460,SHAW-ROSS INTERNATIONAL,750,6,1,1,86,02/01/2025,854960004000,,23.50,141.00,35.25,01/01/2026
4698,SCOTCH WHISKIES,BRUICHLADDICH SCOTTISH BARLEY,389,REMY COINTREAU USA INC,750,6,1,0,100,07/01/2021,87236700386,,24.98,149.88,37.47,01/01/2026
46939,WHITE RUM,STEEL DRUM,154,DUNKEL CORPORATION / IOWA DISTILLING,750,12,1,0,80,09/01/2014,854781004043,,12.09,145.08,18.14,01/01/2026
47002,SPICED RUM,WISCONSIN CLUB SPICED RUM,209,MINHAS MICRO DISTILLERY,1750,6,1,0,70,06/01/2018,85254500636,,9.00,54.00,13.50,01/01/2026
4716,SCOTCH WHISKIES,CHIVAS REGAL 12YR,370,PERNOD RICARD USA,750,12,1,0,80,04/01/1972,80432400395,,20.48,245.76,30.72,01/01/2026
4717,SCOTCH WHISKIES,CHIVAS REGAL 12YR,370,PERNOD RICARD USA,1000,12,1,0,80,10/01/1987,80432400432,,28.98,347.76,43.47,01/01/2026
4718,SCOTCH WHISKIES,CHIVAS REGAL 12YR,370,PERNOD RICARD USA,1750,6,1,0,80,08/01/1977,80432400463,,39.48,236.88,59.22,01/01/2026
4763,100% AGAVE TEQUILA,DON JULIO REPOSADO,260,DIAGEO AMERICAS,375,12,1,0,80,09/01/2023,674545000605,10083664874139,16.99,203.88,25.49,01/01/2026
47645,IMPORTED BRANDIES,BRANSON XO,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,08/01/2021,88320300253,,119.92,719.52,179.88,01/01/2026
47646,IMPORTED BRANDIES,BRANSON VS PHANTOM,460,SHAW-ROSS INTERNATIONAL,750,12,1,0,80,08/01/2021,88320300246,,19.99,239.88,29.99,01/01/2026
47647,IMPORTED BRANDIES,BRANSON VSOP ROYAL,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,08/01/2021,88320300260,,25.00,150.00,37.50,01/01/2026
47649,IMPORTED BRANDIES,BRANSON VSOP GRANDE CHAMPAGNE,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,80,08/01/2021,88320300215,,30.01,180.06,45.02,01/01/2026
4773,SCOTCH WHISKIES,COPPER DOG,260,DIAGEO AMERICAS,750,6,1,0,80,05/01/2021,88076181434,,16.49,98.94,24.74,01/01/2026
47775,IMPORTED BRANDIES,COURVOISIER VSOP COGNAC,619,CAMPARI AMERICA,375,12,1,0,80,05/01/2021,80686962083,,13.50,162.00,20.25,01/01/2026
47776,IMPORTED BRANDIES,COURVOISIER VSOP COGNAC,619,CAMPARI AMERICA,750,12,1,0,80,04/01/1982,80686962045,,23.50,282.00,35.25,01/01/2026
47785,IMPORTED BRANDIES,COURVOISIER VS COGNAC,619,CAMPARI AMERICA,375,12,1,0,80,07/01/1985,80686961086,10083664874139,10.50,126.00,15.75,01/01/2026
47786,IMPORTED BRANDIES,COURVOISIER VS COGNAC,619,CAMPARI AMERICA,750,12,1,0,80,04/01/1972,80686961048,10083664874139,16.50,198.00,24.75,01/01/2026
47788,IMPORTED BRANDIES,COURVOISIER VS COGNAC,619,CAMPARI AMERICA,1750,6,1,0,80,10/01/2016,80686961024,,30.00,180.00,45.00,01/01/2026
47790,IMPORTED BRANDIES,COURVOISIER VS COGNAC,619,CAMPARI AMERICA,200,24,1,0,80,02/01/2004,80686961109,10083664874139,5.00,120.00,7.50,01/01/2026
470,TENNESSEE WHISKIES,JACK DANIELS W/GLASS,085,BROWN FORMAN CORP.,750,6,1,0,80,08/01/2020,82184090466,,15.57,93.42,23.36,01/01/2026
47859,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP FLASK,035,BACARDI USA INC,375,12,1,0,80,06/01/2024,80480984700,10083664874139,14.00,168.00,21.00,01/01/2026
47861,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP,035,BACARDI USA INC,200,24,1,0,80,11/01/2017,80480983192,,9.49,227.76,14.24,01/01/2026
47863,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP,035,BACARDI USA INC,375,12,1,0,80,11/01/2014,80480002930,,15.00,180.00,22.50,01/01/2026
47865,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP,035,BACARDI USA INC,750,6,1,0,80,11/01/2014,80480002923,,25.00,150.00,37.50,01/01/2026
47869,IMPORTED CORDIALS & LIQUEURS,D'USSE XO,035,BACARDI USA INC,750,6,1,0,80,04/01/2022,80480002947,,100.00,600.00,150.00,01/01/2026
47882,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP,035,BACARDI USA INC,1750,3,1,0,80,03/01/2025,80480989361,10083664874139,50.00,150.00,75.00,01/01/2026
4796,SCOTCH WHISKIES,CUTTY SARK ORIGINAL 100YR SCOTCH,421,SAZERAC COMPANY  INC,750,12,1,0,80,02/01/1971,812066020805,,10.02,120.24,15.03,01/01/2026
4797,SCOTCH WHISKIES,CUTTY SARK SCOTCH,421,SAZERAC COMPANY  INC,1000,12,1,0,80,12/01/1984,88004004521,10083664874139,12.45,149.40,18.68,01/01/2026
4798,SCOTCH WHISKIES,CUTTY SARK ORIGINAL 100YR SCOTCH,421,SAZERAC COMPANY  INC,1750,6,1,0,80,08/01/1977,721059051750,,20.05,120.30,30.08,01/01/2026
4800,SCOTCH WHISKIES,CUTTY SARK PROHIBITION 100PF,421,SAZERAC COMPANY  INC,750,6,1,0,100,08/01/2024,84279008547,10083664874139,13.36,80.16,20.04,01/01/2026
48099,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,200,24,1,0,80,07/01/2012,88110150525,,6.74,161.76,10.11,01/01/2026
47821,TEMPORARY & SPECIALTY PACKAGES,COURVOISIER AVANT GARDE,619,CAMPARI AMERICA,750,12,1,0,80,06/01/2021,80686966142,,20.00,240.00,30.00,01/01/2026
48101,IMPORTED BRANDIES,HENNESSY VS MINI,420,MOET HENNESSY USA,50,10,12,0,80,06/01/2006,88110150501,,31.80,318.00,47.70,01/01/2026
48102,IMPORTED BRANDIES,HENNESSY VS 100ML,420,MOET HENNESSY USA,100,8,12,0,80,06/01/2006,88110150617,,47.88,383.04,71.82,01/01/2026
48105,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,375,12,1,0,80,07/01/2012,88110150624,,11.49,137.88,17.24,01/01/2026
48106,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,750,12,1,0,80,05/01/1972,88110150556,,19.99,239.88,29.99,01/01/2026
48107,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,1000,12,1,0,80,12/01/2017,88110150563,,27.49,329.88,41.24,01/01/2026
48108,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,1750,6,1,0,80,06/01/2006,88110150587,,44.99,269.94,67.49,01/01/2026
48115,IMPORTED BRANDIES,HENNESSY VSOP ROUND GIFTBOX - USE CODE 102071,420,MOET HENNESSY USA,375,12,1,0,80,04/01/2016,81753825492,,16.49,197.88,24.74,01/01/2026
48122,IMPORTED BRANDIES,HENNESSY XO,420,MOET HENNESSY USA,750,12,1,0,80,03/01/2015,88110153052,,109.99,1319.88,164.99,01/01/2026
48123,IMPORTED BRANDIES,HENNESSY XO,420,MOET HENNESSY USA,375,12,1,0,80,08/01/2021,81753830724,,54.99,659.88,82.49,01/01/2026
48146,IMPORTED BRANDIES,HENNESSY BLACK,420,MOET HENNESSY USA,750,12,1,0,86,05/01/2010,81753815554,,24.99,299.88,37.49,01/01/2026
48154,IMPORTED BRANDIES,HENNESSY BLACK,420,MOET HENNESSY USA,375,12,1,0,86,04/01/2011,81753816971,,13.49,161.88,20.24,01/01/2026
48164,IMPORTED BRANDIES,HENNESSY VSOP PRIVILEGE,420,MOET HENNESSY USA,750,12,1,0,80,10/01/2012,88110151058,,33.49,401.88,50.24,01/01/2026
4810,TEMPORARY & SPECIALTY PACKAGES,CRAIGELLACHIE 13YR SINGLE MALT,035,BACARDI USA INC,750,6,1,13,92,04/01/2024,720815950139,,29.99,179.94,44.99,01/01/2026
48206,IMPORTED BRANDIES,H BY HINE VSOP COGNAC,391,HOTALING & CO,750,6,1,0,80,07/01/2021,87229191016,,26.14,156.84,39.21,01/01/2026
48241,IMPORTED BRANDIES,HENNESSY VS,420,MOET HENNESSY USA,750,12,1,0,80,03/01/2025,88110150556,10083664874139,19.99,239.88,29.99,01/01/2026
48245,IMPORTED BRANDIES,HENNESSY VSOP PRIVILEGE,420,MOET HENNESSY USA,1750,6,1,0,80,12/01/2024,88076161283,10083664874139,63.99,383.94,95.99,01/01/2026
48247,IMPORTED BRANDIES,HENNESSY VSOP PRIVILEGE,420,MOET HENNESSY USA,750,12,1,0,80,05/01/2023,88110151058,10083664874139,32.49,389.88,48.74,01/01/2026
4825,SINGLE MALT SCOTCH,DALMORE 12YR,205,E & J GALLO WINERY,750,6,1,0,80,03/01/2016,87647111672,,37.50,225.00,56.25,01/01/2026
48254,IMPORTED BRANDIES,HENNESSY VS FLASK,420,MOET HENNESSY USA,375,12,1,0,80,11/01/2024,88110150624,10083664874139,11.49,137.88,17.24,01/01/2026
48198,TEMPORARY & SPECIALTY PACKAGES,HENNESSY VSOP PRIVILEGE OLD FASHIONED W/JIGGER,420,MOET HENNESSY USA,750,6,1,0,80,05/01/2020,81753831639,,30.99,185.94,46.49,01/01/2026
48257,IMPORTED BRANDIES,HENNESSY XO GB UPGRADE,420,MOET HENNESSY USA,750,12,1,0,80,06/01/2025,88110153052,10083664874139,99.99,1199.88,149.99,01/01/2026
48259,IMPORTED BRANDIES,HENNESSY VS FLASK,420,MOET HENNESSY USA,200,24,1,0,80,03/01/2025,88110150525,10083664874139,6.74,161.76,10.11,01/01/2026
48261,IMPORTED BRANDIES,HENNESSY PARADIS GB,420,MOET HENNESSY USA,700,3,1,0,80,07/01/2025,81753839086,10083664874139,700.00,2100.00,1050.00,01/01/2026
48255,IOWA SPIRITS MANUFACTURERS,HENNESSY VS 12 1L UPGRADE,420,MOET HENNESSY USA,1000,12,1,0,80,04/01/2025,88110150563,10083664874139,27.49,329.88,41.24,01/01/2026
48266,IMPORTED BRANDIES,HENNESSY VS MINI,420,MOET HENNESSY USA,50,10,12,0,80,01/01/2026,88110150501,10083664874139,31.80,318.00,47.70,01/01/2026
4828,SINGLE MALT SCOTCH,DALMORE 15YR,205,E & J GALLO WINERY,750,6,1,15,80,06/01/2023,87647111689,10083664874139,75.00,450.00,112.50,01/01/2026
4846,SINGLE MALT SCOTCH,DALWHINNIE 15YR SINGLE MALT SCOTCH,260,DIAGEO AMERICAS,750,12,1,0,86,10/01/1991,88110100056,,44.99,539.88,67.49,01/01/2026
4861,SCOTCH WHISKIES,DEWARS WHITE LABEL MINI,035,BACARDI USA INC,50,12,10,0,80,05/01/2020,80480230074,,12.50,150.00,18.75,01/01/2026
48262,IOWA SPIRITS MANUFACTURERS,HENNESSY VS UPGRADE,420,MOET HENNESSY USA,1750,6,1,0,80,07/01/2025,88110150587,10083664874139,44.99,269.94,67.49,01/01/2026
4866,SCOTCH WHISKIES,DEWARS WHITE LABEL SCOTCH,035,BACARDI USA INC,750,12,1,0,80,04/01/1974,80480230029,,13.50,162.00,20.25,01/01/2026
4867,SCOTCH WHISKIES,DEWARS WHITE LABEL SCOTCH,035,BACARDI USA INC,1000,12,1,0,80,05/01/1988,80480230012,,17.50,210.00,26.25,01/01/2026
4868,SCOTCH WHISKIES,DEWARS WHITE LABEL SCOTCH,035,BACARDI USA INC,1750,6,1,0,80,08/01/1978,80480230005,,26.50,159.00,39.75,01/01/2026
48696,IMPORTED DISTILLED SPIRITS SPECIALTY,MARTELL VSSD,370,PERNOD RICARD USA,750,12,1,0,80,03/01/2018,80432400814,,19.98,239.76,29.97,01/01/2026
48715,IMPORTED DISTILLED SPIRITS SPECIALTY,MARTELL VSOP RED BARREL,370,PERNOD RICARD USA,750,12,1,0,80,03/01/2020,80432113226,,21.98,263.76,32.97,01/01/2026
48725,IMPORTED BRANDIES,REMY MARTIN LOUIS XIII,389,REMY COINTREAU USA INC,750,1,1,0,80,06/01/2018,87236001605,,2298.84,2298.84,3448.26,01/01/2026
4876,SCOTCH WHISKIES,DEWARS 12YR,035,BACARDI USA INC,750,12,1,0,80,10/01/2000,80480231026,,16.99,203.88,25.49,01/01/2026
48656,TEMPORARY & SPECIALTY PACKAGES,MARTELL CORDON BLEU,370,PERNOD RICARD USA,750,12,1,0,80,01/01/2022,80432400999,,107.45,1289.40,161.18,01/01/2026
4878,SCOTCH WHISKIES,DEWARS 12YR,035,BACARDI USA INC,1750,6,1,12,80,09/01/2020,80480231002,,28.31,169.86,42.47,01/01/2026
49066,IMPORTED BRANDIES,REMY MARTIN LOUIS XIII,389,REMY COINTREAU USA INC,700,1,1,0,80,07/01/2024,87236003593,10083664874139,2100.00,2100.00,3150.00,01/01/2026
49069,IMPORTED BRANDIES,REMY MARTIN TERCET,389,REMY COINTREAU USA INC,750,6,1,0,84,04/01/2022,87236109202,,49.96,299.76,74.94,01/01/2026
