"id","url","cat","titre","prix","pays","region","sousregion","appellation","designation","classification","producteur","couleur","alcool","sucre","datetime"
"120","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-coutet-2002/10238477","autres-vins-de-dessert","Château Coutet 2002","75.25","France","Bordeaux",,,"Appellation origine controlée (AOC)","1er cru classé","Société Civile du Château Coutet-Barsac","Blanc","13 %",,"0000-00-00 00:00:00"
"121","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-coutet-2008/11177629","autres-vins-de-dessert","Château Coutet 2008","83.25","France","Bordeaux",,,"Appellation origine controlée (AOC)","1er cru classé","Société Civile du Château Coutet-Barsac","Blanc","13 %",,"0000-00-00 00:00:00"
"122","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-coutet-barsac-grand-cru-classe-2007/12280257","autres-vins-de-dessert","Château Coutet Barsac Grand cru classé 2007","86","France","Bordeaux",,,"Appellation origine controlée (AOC)","1er cru classé","Société Civile du Château Coutet-Barsac","Blanc","14 %",,"0000-00-00 00:00:00"
"123","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-de-fesles-bonnezeaux-1999/872499","autres-vins-de-dessert","Château de Fesles Bonnezeaux 1999","69.25","France","Vallée de la Loire","Anjou et Saumur",,"Appellation origine controlée (AOC)",,"Château de Fesles SA","Blanc","12 %",,"0000-00-00 00:00:00"
"124","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-dereszla-tokaji-aszu-5-puttonyos-2008/10810963","autres-vins-de-dessert","Chateau Dereszla Tokaji Aszù 5 Puttonyos 2008","41.75","Hongrie","Tokaj-Hegyalja",,,"Vin de table (VDT)","5 puttonyos","Dereszla KFT","Blanc","10,5 %",,"0000-00-00 00:00:00"
"125","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-grand-peyruchet-2010/857748","autres-vins-de-dessert","Château Grand Peyruchet 2010","25.05","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"M. Gillet B. Queyrens","Blanc","14 %",">60 g/L","0000-00-00 00:00:00"
"126","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-imperial-tokaj-tokaji-2011/11793157","autres-vins-de-dessert","Château Imperial Tokaj Tokaji 2011","20.4","Hongrie","Tokaj-Hegyalja",,,"Vin de qualité","Vendanges tardives","Tokaj Hetszolo","Blanc","12 %","59 g/L","0000-00-00 00:00:00"
"127","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-jolys-cuvee-jean-2012/913970","autres-vins-de-dessert","Château Jolys Cuvée Jean 2012","24","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"Sté des Domaines Latrille","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"128","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-la-caussade-2012/862623","autres-vins-de-dessert","Château La Caussade 2012","22.75","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"GFA du Château La Rame","Blanc","13,5 %",">60 g/L","0000-00-00 00:00:00"
"129","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-la-croix-poulvere-monbazillac-louis-roche-2010/850818","autres-vins-de-dessert","Château La Croix Poulvère Monbazillac Louis Roche 2010","23.05","France","Dordogne",,,"Appellation origine controlée (AOC)",,"Cave de Monbazillac","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"130","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-ladesvignes-2013/895979","autres-vins-de-dessert","Château Ladesvignes 2013","24.05","France","Dordogne",,,"Appellation origine controlée (AOC)",,"Michel Monbouche","Blanc","13 %",,"0000-00-00 00:00:00"
"131","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-laffitte-teston-reves-dautomne-2013/10779855","autres-vins-de-dessert","Château Laffitte-Teston Rêves d'Automne 2013","20.3","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"Château Laffitte-Teston","Blanc","13,5 %",,"0000-00-00 00:00:00"
"132","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-la-rame-reserve-2010/10269433","autres-vins-de-dessert","Château La Rame Réserve 2010","28.75","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"GFA du Château La Rame","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"133","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-les-roques-loupiac-2009/895425","autres-vins-de-dessert","Château Les Roques Loupiac 2009","30.75","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"Château du Pavillon","Blanc","13,5 %",">60 g/L","0000-00-00 00:00:00"
"134","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-nairac-2002/10238063","autres-vins-de-dessert","Château Nairac 2002","83.75","France","Bordeaux",,,"Appellation origine controlée (AOC)","Grand cru classé","EARL du Château Nairac","Blanc","12,5 %",,"0000-00-00 00:00:00"
"135","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-nairac-2005/10659044","autres-vins-de-dessert","Château Nairac 2005","98","France","Bordeaux",,,"Appellation origine controlée (AOC)","Grand cru classé","EARL du Château Nairac","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"136","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-nairac-2005/10659052","autres-vins-de-dessert","Château Nairac 2005","197","France","Bordeaux",,,"Appellation origine controlée (AOC)","Grand cru classé","EARL du Château Nairac","Blanc","13 %",,"0000-00-00 00:00:00"
"137","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-nairac-2009/12316416","autres-vins-de-dessert","Château Nairac 2009","104","France","Bordeaux",,,"Appellation origine controlée (AOC)","Grand cru classé","EARL du Château Nairac","Blanc","13 %",,"0000-00-00 00:00:00"
"138","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-pajzos-tokaji-esszencia-1993/10212293","autres-vins-de-dessert","Château Pajzos Tokaji Esszencia 1993","685","Hongrie",,,,"Vin de table (VDT)",,"Château Pajzos","Blanc","4,4 %",,"0000-00-00 00:00:00"
"139","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-pajzos-tokaji-esszencia-1993/880120","autres-vins-de-dessert","Château Pajzos Tokaji Esszencia 1993","685","Hongrie",,,,"Vin de table (VDT)",,"Château Pajzos","Blanc","4,4 %",,"0000-00-00 00:00:00"
"140","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-peybrun-2011/979823","autres-vins-de-dessert","Château Peybrun 2011","23.9","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"Mme C. de Loze","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"141","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-pierre-bise-lanclaie-coteaux-du-layon-beaulieu-2009/10810058","autres-vins-de-dessert","Château Pierre-Bise L'Anclaie Coteaux du Layon Beaulieu 2009","27.1","France","Vallée de la Loire","Anjou et Saumur",,"Appellation origine controlée (AOC)",,"Papin-Chevalier","Blanc","11,5 %",">60 g/L","0000-00-00 00:00:00"
"142","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-septy-2010/10268545","autres-vins-de-dessert","Château Septy 2010","25.5","France","Dordogne",,,"Appellation origine controlée (AOC)",,"SCEA du Château de Monbazillac","Blanc","13,5 %",">60 g/L","0000-00-00 00:00:00"
"143","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/chateau-tirecul-la-graviere-cuvee-madame-1996/866632","autres-vins-de-dessert","Château Tirecul La Gravière Cuvée Madame 1996","207.25","France","Dordogne",,,"Appellation origine controlée (AOC)",,"Claudie et Bruno Bilancini","Blanc","12,5 %",,"0000-00-00 00:00:00"
"144","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/classic-tokaji-aszu-6-puttonyos-2003/11345688","autres-vins-de-dessert","Classic Tokaji Aszú 6 Puttonyos 2003","85","Hongrie","Tokaj-Hegyalja",,,"Vin de qualité spéciale","6 puttonyos","Tokaj Classic Winery","Blanc","11 %",,"0000-00-00 00:00:00"
"145","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/concha-y-toro-vendanges-tardives-sauvignon-blanc-2013/284240","autres-vins-de-dessert","Concha y Toro Vendanges Tardives Sauvignon Blanc 2013","13.15","Chili","Valle Central","Valle del Maule",,"Denominación de origen (DO)",,"Concha y Toro","Blanc","12 %","100 g/L","0000-00-00 00:00:00"
"146","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/coteau-rougemont-frontenac-gris-vendange-tardive-2012/11680523","autres-vins-de-dessert","Coteau Rougemont Frontenac Gris Vendange Tardive 2012","23.3","Canada","Québec",,,,"Vendanges tardives","Ferme C.M.J.I Robert inc.","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"147","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/cuvee-glacee-des-laurentides-vendanges-tardives-2013/11057491","autres-vins-de-dessert","Cuvée Glacée des Laurentides Vendanges Tardives 2013","18.5","Canada","Québec","Basses-Laurentides",,"Vin de table (VDT)","Vendanges tardives","Vignoble de la Rivière du Chêne","Blanc","11 %",">60 g/L","0000-00-00 00:00:00"
"148","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/cuvee-glacee-des-laurentides-vendanges-tardives-2013/735001","autres-vins-de-dessert","Cuvée Glacée des Laurentides Vendanges Tardives 2013","29.85","Canada","Québec","Basses-Laurentides",,"Vin de table (VDT)","Vendanges tardives","Vignoble de la Rivière du Chêne","Blanc","11 %","100 g/L","0000-00-00 00:00:00"
"149","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/dal-forno-romano-recioto-della-valpolicella-1997/11131962","autres-vins-de-dessert","Dal Forno Romano Recioto della Valpolicella 1997","690.75","Italie","Vénétie",,,"Denominazione Origine Contr. Italie",,"Dal Forno Romano","Rouge","14 %",,"0000-00-00 00:00:00"
"150","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/dal-forno-romano-vigna-sere-passito-2003/11055980","autres-vins-de-dessert","Dal Forno Romano Vigna Seré Passito 2003","149.25","Italie","Vénétie",,,"Indicazione geographica tipica (IGT)",,"Az. Agr. Dal Forno Romano","Rouge","14 %",,"0000-00-00 00:00:00"
"151","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/de-bortoli-noble-one-botrytis-semillon-2009/10975821","autres-vins-de-dessert","De Bortoli Noble One Botrytis Sémillon 2009","59.25","Australie",,,,"Vin de table (VDT)",,"De Bortoli Pty Ltd","Blanc","10 %",">60 g/L","0000-00-00 00:00:00"
"152","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/de-bortoli-noble-one-botrytis-semillon-2011/10279818","autres-vins-de-dessert","De Bortoli Noble One Botrytis Sémillon 2011","27","Australie",,,,"Vin de table (VDT)",,"De Bortoli Pty Ltd","Blanc","10 %",">60 g/L","0000-00-00 00:00:00"
"153","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-andre-kientzler-selection-de-grains-nobles-riesling-grand-cru-geisberg-2001/11661509","autres-vins-de-dessert","Domaine André Kientzler Sélection de Grains Nobles Riesling Grand Cru Geisberg 2001","162.5","France","Alsace",,,"Appellation origine controlée (AOC)","Sélections de grains nobles","Domaine Kientzler","Blanc","10 %",,"0000-00-00 00:00:00"
"154","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-cauhape-jurancon-symphonie-de-novembre-2011/10257483","autres-vins-de-dessert","Domaine Cauhapé Jurançon Symphonie de Novembre 2011","19.25","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"SCEA du Domaine Cauhapé","Blanc","14 %",">60 g/L","0000-00-00 00:00:00"
"155","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-cauhape-jurancon-symphonie-de-novembre-2012/10782510","autres-vins-de-dessert","Domaine Cauhapé Jurançon Symphonie de Novembre 2012","36.25","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"SCEA du Domaine Cauhapé","Blanc","14 %",,"0000-00-00 00:00:00"
"156","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-de-montbourgeau/11785624","autres-vins-de-dessert","Domaine de Montbourgeau","40","France","Jura",,,"Appellation origine controlée (AOC)",,"Domaine Montbourgeau","Blanc","17 %",">60 g/L","0000-00-00 00:00:00"
"157","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-des-aubuissieres-le-marigny-2003/11213061","autres-vins-de-dessert","Domaine des Aubuissières Le Marigny 2003","49","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"Bernard Fouquet","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"158","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-de-souch-jurancon-cuvee-marie-kattalin-2010/11544214","autres-vins-de-dessert","Domaine de Souch Jurançon Cuvée Marie Kattalin 2010","56.75","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"Domaine de Souch","Blanc","12,5 %",,"0000-00-00 00:00:00"
"159","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-du-noble-2012/968511","autres-vins-de-dessert","Domaine du Noble 2012","26.75","France","Bordeaux",,,"Appellation origine controlée (AOC)",,"Déjean Père & Fils","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"160","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-du-ridge-bise-dautomne-vendanges-tardives-2013/11506541","autres-vins-de-dessert","Domaine du Ridge Bise d'Automne Vendanges Tardives 2013","28.85","Canada","Québec","Cantons de l'Est",,,"Vendanges tardives","Domaine du Ridge","Blanc","12 %",">60 g/L","0000-00-00 00:00:00"
"161","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-clos-du-bourg-moelleux-premiere-trie-2003/10389831","autres-vins-de-dessert","Domaine Huet Clos du Bourg Moelleux Première Trie 2003","147.25","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","12,5 %",,"0000-00-00 00:00:00"
"162","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-cuvee-constance-2003/10389865","autres-vins-de-dessert","Domaine Huet Cuvée Constance 2003","184.25","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","10 %",,"0000-00-00 00:00:00"
"163","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-cuvee-constance-2005/11023929","autres-vins-de-dessert","Domaine Huet Cuvée Constance 2005","179.25","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","11,5 %",,"0000-00-00 00:00:00"
"164","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-le-clos-du-bourg-premiere-trie-1989/10891337","autres-vins-de-dessert","Domaine Huet Le Clos du Bourg Première Trie 1989","152","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","13,5 %",,"0000-00-00 00:00:00"
"165","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-le-haut-lieu-premiere-trie-1989/10891353","autres-vins-de-dessert","Domaine Huet Le Haut-Lieu Première Trie 1989","153.75","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","12,5 %",,"0000-00-00 00:00:00"
"166","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-huet-le-mont-premiere-trie-2010/11488321","autres-vins-de-dessert","Domaine Huet Le Mont Première Trie 2010","71.5","France","Vallée de la Loire","Touraine",,"Appellation origine controlée (AOC)",,"SA Huet","Blanc","12,5 %",,"0000-00-00 00:00:00"
"167","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-patrick-baudoin-les-bruandieres-2004/10985835","autres-vins-de-dessert","Domaine Patrick Baudoin Les Bruandières 2004","47.25","France","Vallée de la Loire","Anjou et Saumur",,"Appellation origine controlée (AOC)",,"Domaine Patrick Baudouin","Blanc","14 %",">60 g/L","0000-00-00 00:00:00"
"168","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-rolet-pere-et-fils-rolet-cotes-du-jura-vin-de-paille-2005/10809997","autres-vins-de-dessert","Domaine Rolet Père et Fils Rolet Côtes du Jura Vin de Paille 2005","46.25","France","Jura",,,"Appellation origine controlée (AOC)","Vin de paille","Domaine Rolet Père et Fils","Blanc","16 %",">30 g/L","0000-00-00 00:00:00"
"169","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-rolet-pere-et-fils-rolet-cotes-du-jura-vin-de-paille-2005/12162111","autres-vins-de-dessert","Domaine Rolet Père et Fils Rolet Côtes du Jura Vin de Paille 2005","48.25","France","Jura",,,"Appellation origine controlée (AOC)","Vin de paille","Domaine Rolet Père et Fils","Blanc","16 %",">60 g/L","0000-00-00 00:00:00"
"170","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-rotier-renaissance-gaillac-doux-2008/11785587","autres-vins-de-dessert","Domaine Rotier Renaissance Gaillac Doux 2008","25.8","France","Sud-Ouest",,,"Appellation origine controlée (AOC)",,"EARL Rotier-Marre","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"171","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-weinbach-gewurztraminer-selection-grains-nobles-2001/10273694","autres-vins-de-dessert","Domaine Weinbach Gewurztraminer Sélection Grains Nobles 2001","172.25","France","Alsace",,,"Appellation origine controlée (AOC)",,"Colette Faller et ses filles","Blanc","12,5 %",,"0000-00-00 00:00:00"
"172","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/domaine-weinbach-gewurztraminer-selection-grains-nobles-2001/10291972","autres-vins-de-dessert","Domaine Weinbach Gewurztraminer Sélection Grains Nobles 2001","130.25","France","Alsace",,,"Appellation origine controlée (AOC)",,"Colette Faller et ses filles","Blanc","13 %",,"0000-00-00 00:00:00"
"173","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/donnafugata-ben-rye-2013/11301482","autres-vins-de-dessert","Donnafugata Ben Ryé 2013","32","Italie","Sicile",,,"Denominazione Origine Contr. Italie",,"Donnafugata S.R.L.","Blanc","14,5 %",,"0000-00-00 00:00:00"
"174","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/errazuriz-late-harvest-sauvignon-blanc-2014/519850","autres-vins-de-dessert","Errazuriz Late Harvest Sauvignon Blanc 2014","14.65","Chili","Aconcagua","Valle de Casablanca",,"Denominación de origen (DO)",,"Vina Errazuriz SA","Blanc","11,5 %",">60 g/L","0000-00-00 00:00:00"
"175","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/farnito-vinsanto-del-chianti-1996/10276043","autres-vins-de-dessert","Farnito Vinsanto-del-Chianti 1996","56","Italie","Toscane",,,"Denominazione Origine Contr. Italie","Classico","Casa Vinicola Carpineto","Blanc","15 %","120 g/L","0000-00-00 00:00:00"
"176","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/feudo-arancio-hekate-2008/11345240","autres-vins-de-dessert","Feudo Arancio Hekate 2008","27.9","Italie","Sicile",,,"Indicazione geographica tipica (IGT)","Passito","Feudo Arancio","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"177","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/finca-antigua-moscatel-dulce/11641735","autres-vins-de-dessert","Finca Antigua Moscatel Dulce","17.95","Espagne","Castilla la Mancha",,,"Denominación de origen (DO)",,"Finca Antigua SA","Blanc","13 %",">60 g/L","0000-00-00 00:00:00"
"178","http://www.saq.com/page/fr/saqcom/autres-vins-de-dessert/gini-col-foscarin-recioto-di-soave-classico-2004/10811026","autres-vins-de-dessert","Gini Col Foscarin Recioto di Soave Classico 2004","37","Italie","Vénétie",,,"Denominazione di origine controllata e garantita (DOCG)",,"Az. Agr. Gini","Blanc","13,5 %",">60 g/L","0000-00-00 00:00:00"
